system|artal_start|artal_slut|organisationsnummer|foretagsnummer|personnummer|anstallningsnummer|transaktion_id|utbetalningsgrupp_id|utbetalningsgrupp_namn|lonekorningsnummer|personalkategori|loneart_kod|loneart_namn|datumstart|datumslut|omfattning_procent|antal|enhet|apris|belopp_sek|transaktionsrad_text
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-2118|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|6|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|68|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|8|1|Månadsutbetalning|2021-06|MÅN|603|Tjänstledighet dagar|2021-05-01T00:00|2021-05-31T00:00|50|20|dgr|0|-12375|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|9|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|50|60|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|23|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2021-06|MÅN|615|Fp-tillägg 10% 180 dgr|2021-05-01T00:00|2021-05-31T00:00|25|31|kdgr|24.5833333333333|762.08|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-5287|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|4|1|Månadsutbetalning|2021-06|MÅN|612|Föräldraledig dagar|2021-05-01T00:00|2021-05-31T00:00|25|31|dgr|0|-7375|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|6|1|Månadsutbetalning|2021-06|MÅN|998|Öresutjämning|||0|0||0|-0.08|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|7|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|100|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|26|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|27|1|Månadsutbetalning|2021-06|MÅN|615|Fp-tillägg 10% 180 dgr|2021-07-01T00:00|2021-07-31T00:00|0|0|kdgr|98.3333333333333|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-2023|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|3|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|168|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|5|1|Månadsutbetalning|2021-06|MÅN|660|Tjänstledig innev månad|2021-06-01T00:00|2021-06-30T00:00|50|21|dgr|0|-12000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|15|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-10854|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|4|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-30T00:00|0|170|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|15|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|16|1|Månadsutbetalning|2021-06|MÅN|110|Lönetillägg|2021-07-01T00:00|2021-07-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-7442|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|7|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|145|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|21|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|22|1|Månadsutbetalning|2021-06|MÅN|924|Nettolöneavdrag|2021-07-01T00:00|2021-07-31T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|23|1|Månadsutbetalning|2021-06|MÅN|930|Utmätning|2021-07-01T00:00|2021-07-31T00:00|0|0||0|-12558|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-11554|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|7|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|155|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|24|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|25|1|Månadsutbetalning|2021-06|MÅN|696|Pension, löneväxling|2021-07-01T00:00|2021-07-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|26|1|Månadsutbetalning|2021-06|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|2375|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|27|1|Månadsutbetalning|2021-06|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-2375|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-7442|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|3|1|Månadsutbetalning|2021-06|MÅN|501|Semester betald|2021-05-01T00:00|2021-05-31T00:00|0|0|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|4|1|Månadsutbetalning|2021-06|MÅN|510|Semesterlön|2021-05-01T00:00|2021-05-31T00:00|0|0|dgr|1380|0|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|5|1|Månadsutbetalning|2021-06|MÅN|511|Semesteravdrag|2021-05-01T00:00|2021-05-31T00:00|0|0|dgr|-1380|0|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|6|1|Månadsutbetalning|2021-06|MÅN|522|Semestertillägg 0,605%|2021-05-01T00:00|2021-05-31T00:00|0|0|dgr|181.5|0|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|9|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|145|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|29|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|2|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|160|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|7|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|7|1|Månadsutbetalning|2021-06|UPPDR|85|Arvode A-Sink socavg|2021-07-01T00:00|2021-07-31T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|8|1|Månadsutbetalning|2021-06|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-5410|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2021-06|MÅN|74|Periodens närvarotid|2021-05-01T00:00|2021-05-31T00:00|0|155|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|10|1|Månadsutbetalning|2021-06|MÅN|80|Uppehållslön|2021-07-01T00:00|2021-07-31T00:00|0|0||0|23400|Sommar
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|1|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-06-01T00:00|2021-06-30T00:00|100|0||0|27500|
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|2|1|Månadsutbetalning|2021-06|MÅN|912|Skatt|||0|0||0|-28049|
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|19|1|Månadsutbetalning|2021-06|MÅN|100|Avgångsvederlag|2021-07-01T00:00|2021-07-31T00:00|0|1||15000|15000|Avgångsvederlag
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|20|1|Månadsutbetalning|2021-06|MÅN|103|Pens.gr avgångsvederlag|2021-07-01T00:00|2021-07-31T00:00|0|1||2000|2000|Avångsvederlag, Pens.gr
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|21|1|Månadsutbetalning|2021-06|MÅN|70|Månadslön|2021-07-01T00:00|2021-07-31T00:00|100|0||0|27500|
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|22|1|Månadsutbetalning|2021-06|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|14375|
Flex Lön|1973|2022|123456-7890|923|19800609-3119|313|23|1|Månadsutbetalning|2021-06|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-14375|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2022-01|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-9000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2022-01|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-9000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|3|1|Månadsutbetalning|2022-01|MÅN|995|Bruttoskuld till n lön|||0|0||0|18000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-5173|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|4|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|5|1|Månadsutbetalning|2022-01|MÅN|110|Lönetillägg|2022-01-15T00:00|2022-01-31T00:00|0|17||64.5161290322581|1096.77|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|6|1|Månadsutbetalning|2022-01|MÅN|998|Öresutjämning|||0|0||0|0.23|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2022-01|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|32000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-7759|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-9259|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2022-01|MÅN|110|Lönetillägg|2022-01-01T00:00|2022-01-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-8769|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-8909|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-18256|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|3|1|Månadsutbetalning|2022-01|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|11625|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|4|1|Månadsutbetalning|2022-01|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-11625|
Flex Lön|1973|2022|123456-7890|923|            |150|1|1|Månadsutbetalning|2022-01|UPPDR|994|Bruttoskuld fr föreg lön|||0|0||0|-4|
Flex Lön|1973|2022|123456-7890|923|            |150|2|1|Månadsutbetalning|2022-01|UPPDR|995|Bruttoskuld till n lön|||0|0||0|4|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|1|1|Månadsutbetalning|2022-01|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-4515.88|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|2|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|34000|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|4|1|Månadsutbetalning|2022-01|MÅN|998|Öresutjämning|||0|0||0|-0.12|
Flex Lön|1973|2022|123456-7890|923|19860214-3102|170|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|40000|
Flex Lön|1973|2022|123456-7890|923|19860214-3102|170|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|80|0||0|27000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2022-01|MÅN|30|80/90/100 modell, debet|2022-01-01T00:00|2022-01-31T00:00|0|0||0|3000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2022-01|MÅN|31|80/90/100 modell, kredit|2022-01-01T00:00|2022-01-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-6343|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2022-01|MÅN|547|Semers vid < 40%|2022-01-01T00:00|2022-01-31T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2022-01|MÅN|570|Semesteravdr under 40 %|2022-01-01T00:00|2022-01-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-5666|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2022-01|MÅN|615|Fp-tillägg 10% 180 dgr|2022-01-01T00:00|2022-01-31T00:00|0|0|kdgr|95.1612903225806|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-5420|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2022-01|MÅN|110|Lönetillägg|2022-01-01T00:00|2022-01-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2022-01|MÅN|924|Nettolöneavdrag|2022-01-01T00:00|2022-01-31T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2022-01|MÅN|930|Utmätning|2022-01-01T00:00|2022-01-31T00:00|0|0||0|-12733|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2022-01|MÅN|696|Pension, löneväxling|2022-01-01T00:00|2022-01-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-11359|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2022-01|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|625|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2022-01|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-625|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2022-01|UPPDR|85|Arvode A-Sink socavg|2022-01-01T00:00|2022-01-31T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2022-01|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2022-01|MÅN|80|Uppehållslön|2022-01-01T00:00|2022-01-11T00:00|0|11||754.838709677419|8303|Vinter
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2022-01|MÅN|81|Uppehållslöneavdrag|2022-01-12T00:00|2022-01-31T00:00|0|20||-83.8709677419355|-1677|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-12T00:00|2022-01-31T00:00|100|20||838.709677419355|16774|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-5235|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2022-02|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-18000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|42000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|3|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-5267|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2022-02|MÅN|110|Lönetillägg|2022-02-01T00:00|2022-02-28T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-5420|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2022-02|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|32000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-7759|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-9259|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2022-02|MÅN|110|Lönetillägg|2022-02-01T00:00|2022-02-28T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|3|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-8769|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-8909|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-18256|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|3|1|Månadsutbetalning|2022-02|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|11625|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|4|1|Månadsutbetalning|2022-02|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-11625|
Flex Lön|1973|2022|123456-7890|923|            |150|1|1|Månadsutbetalning|2022-02|UPPDR|994|Bruttoskuld fr föreg lön|||0|0||0|-4|
Flex Lön|1973|2022|123456-7890|923|            |150|2|1|Månadsutbetalning|2022-02|UPPDR|995|Bruttoskuld till n lön|||0|0||0|4|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|34000|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-8559|
Flex Lön|1973|2022|123456-7890|923|19860214-3102|170|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|40000|
Flex Lön|1973|2022|123456-7890|923|19860214-3102|170|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|80|0||0|27000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2022-02|MÅN|30|80/90/100 modell, debet|2022-02-01T00:00|2022-02-28T00:00|0|0||0|3000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2022-02|MÅN|31|80/90/100 modell, kredit|2022-02-01T00:00|2022-02-28T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-6343|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2022-02|MÅN|547|Semers vid < 40%|2022-02-01T00:00|2022-02-28T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2022-02|MÅN|570|Semesteravdr under 40 %|2022-02-01T00:00|2022-02-28T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|75|0||0|24750|
